"procedure","block","trial","PMdemand","context","stim","role","word_type","correct_key","response","correct","reaction_time","pressedQ","pressedQ_blank","pressedQ_fix"
"experimental",6,1,"hd","lower","peems","nw","nw","h","h",1,0.688882968388498,NA,NA,NA
"experimental",6,2,"hd","lower","companion","w","w","g","g",1,0.524387316545472,NA,NA,NA
"experimental",6,3,"hd","lower","stifle","w","w","g","h",0,0.470361979212612,NA,NA,NA
"experimental",6,4,"hd","lower","maunches","nw","nw","h","h",1,0.650602795998566,NA,NA,NA
"experimental",6,5,"hd","lower","pranny","nw","nw","h","h",1,0.623011176707223,NA,NA,NA
"experimental",6,6,"hd","lower","resume","w","w","g","g",1,0.469046813203022,NA,NA,NA
"experimental",6,7,"hd","lower","roodies","nw","nw","h","h",1,0.526848309789784,NA,NA,NA
"experimental",6,8,"hd","lower","atble","nw","nw","h","g",0,0.50489979959093,NA,NA,NA
"experimental",6,9,"hd","lower","consonant","w","w","g","g",1,0.747411020915024,NA,NA,NA
"experimental",6,10,"hd","lower","carony","nw","nw","h","h",1,0.509778319508769,NA,NA,NA
"experimental",6,11,"hd","lower","usually","w","w","g","g",1,0.66490118810907,NA,NA,NA
"experimental",6,12,"hd","lower","castaway","w","w","g","h",0,0.517611661460251,NA,NA,NA
"experimental",6,13,"hd","lower","egcused","nw","nw","h","h",1,0.70361270592548,NA,NA,NA
"experimental",6,14,"hd","lower","numbled","nw","nw","h","h",1,0.89035509689711,NA,NA,NA
"experimental",6,15,"hd","lower","postal","w","w","g","g",1,0.940768482279964,NA,NA,NA
"experimental",6,16,"hd","lower","ugifies","nw","nw","h","h",1,0.638003524742089,NA,NA,NA
"experimental",6,17,"hd","lower","paying","w","w","g","g",1,0.571450454765,NA,NA,NA
"experimental",6,18,"hd","lower","misobeyed","nw","nw","h","g",0,0.571486978791654,NA,NA,NA
"experimental",6,19,"hd","lower","flamingo","target","target","q","g",0,0.523445540689863,NA,NA,NA
"experimental",6,20,"hd","lower","calcify","aftertar1","w","g","g",1,1.55752062308602,NA,NA,NA
"experimental",6,21,"hd","lower","brimitar","aftertar2","nw","h","h",1,0.622122526634485,NA,NA,NA
"experimental",6,22,"hd","lower","geissue","aftertar3","nw","h","h",1,0.628155929385684,NA,NA,NA
"experimental",6,23,"hd","lower","listless","nw","w","g","h",0,0.594258335535415,NA,NA,NA
"experimental",6,24,"hd","lower","throttle","w","w","g","g",1,0.84872105543036,NA,NA,NA
"experimental",6,25,"hd","lower","committed","w","w","g","g",1,0.678028095397167,NA,NA,NA
"experimental",6,26,"hd","lower","flicking","w","w","g","g",1,0.481979328324087,NA,NA,NA
"experimental",6,27,"hd","lower","lasprey","w","nw","h","h",1,0.589992271619849,NA,NA,NA
"experimental",6,28,"hd","lower","slutches","nw","nw","h","h",1,0.789411811856553,NA,NA,NA
"experimental",6,29,"hd","lower","carbled","nw","nw","h","h",1,0.620820642099716,NA,NA,NA
"experimental",6,30,"hd","lower","minimum","nw","w","g","g",1,0.770776722813025,NA,NA,NA
"experimental",7,1,"hd","lower","mullet","w","w","g","g",1,0.713863876299001,NA,NA,NA
"experimental",7,2,"hd","lower","apology","w","w","g","g",1,0.484511256683618,NA,NA,NA
"experimental",7,3,"hd","lower","brudent","nw","nw","h","h",1,0.712053976254538,NA,NA,NA
"experimental",7,4,"hd","lower","insole","w","w","g","g",1,0.546058123582043,NA,NA,NA
"experimental",7,5,"hd","lower","rangel","nw","nw","h","h",1,0.58680351509247,NA,NA,NA
"experimental",7,6,"hd","lower","scrobby","nw","nw","h","h",1,0.689477011561394,NA,NA,NA
"experimental",7,7,"hd","lower","quickel","nw","nw","h","h",1,0.722845158539712,NA,NA,NA
"experimental",7,8,"hd","lower","warmer","w","w","g","g",1,0.596694577019662,NA,NA,NA
"experimental",7,9,"hd","lower","bother","w","w","g","g",1,0.619958252995275,NA,NA,NA
"experimental",7,10,"hd","lower","susher","nw","nw","h","h",1,0.713843048550189,NA,NA,NA
"experimental",7,11,"hd","lower","actively","w","w","g","g",1,0.588447396992706,NA,NA,NA
"experimental",7,12,"hd","lower","gerby","nw","nw","h","h",1,0.62780970602762,NA,NA,NA
"experimental",7,13,"hd","lower","planofoad","nw","nw","h","h",1,0.625829259981401,NA,NA,NA
