demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,blankQResp.rt,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
18", female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,2,0,2,0,,,,,,corduroy,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.5137275559827685,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,3,0,3,0,,,,,,rarely,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5237370675895363,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,4,0,4,0,,,,,,theery,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5960400132462382,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,5,0,5,0,,,,,,leather,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5706603364087641,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,6,0,6,0,,,,,,saturate,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6019989072810858,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,7,0,7,0,,,,,,servant,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.45607735123485327,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,8,0,8,0,,,,,,frader,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6120375527534634,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,9,0,9,0,,,,,,fuack,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4660620326176286,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,10,0,10,0,,,,,,lanthers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.598017482785508,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,11,0,11,0,,,,,,ciping,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.500722540775314,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,12,0,12,0,,,,,,stalemate,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.6866023556794971,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,13,0,13,0,,,,,,figure,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5694314115680754,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,14,0,14,0,,,,,,checkout,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5597523062024266,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,15,0,15,0,,,,,,blassed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6397045792546123,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,16,0,16,0,,,,,,target,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4682583382818848,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,17,0,17,0,,,,,,scabry,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4877602329943329,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,18,0,18,0,,,,,,sodent,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5460844924673438,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,19,0,19,0,,,,,,pocket,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.46724593196995556,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,20,0,20,0,,,,,,snays,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.47926800651475787,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,21,0,21,0,,,,,,rearrange,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5545641386415809,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,22,0,22,0,,,,,,alchemist,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.530626593856141,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,23,0,23,0,,,,,,volder,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.588104312075302,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,24,0,24,0,,,,,,tunneg,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5058272790629417,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,25,0,25,0,,,,,,etcess,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.39585574087686837,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,26,0,26,0,,,,,,static,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.610422934172675,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,27,0,27,0,,,,,,planar,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8086039137560874,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,28,0,28,0,,,,,,bentler,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5266948295757174,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,29,0,29,0,,,,,,misobeyed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,g,0,0.5600333828479052,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,0,0,0,0,,,,,,irregular,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.9358274082187563,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,1,0,1,0,,,,,,efcorted,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5358826301526278,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,2,0,2,0,,,,,,prominent,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.4725579188670963,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,3,0,3,0,,,,,,culinary,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6999304932542145,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,4,0,4,0,,,,,,upstairs,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.5745666082948446,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,5,0,5,0,,,,,,throttle,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5019157098140568,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,6,0,6,0,,,,,,dests,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,g,0,0.7031981353648007,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,7,0,7,0,,,,,,begut,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.4652045664843172,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,8,0,8,0,,,,,,parody,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.7253962482791394,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,9,0,9,0,,,,,,birn,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.6535856006667018,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,10,0,10,0,,,,,,lightels,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5774766963440925,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,11,0,11,0,,,,,,alomalous,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5045026757288724,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,12,0,12,0,,,,,,exemplify,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5711595870088786,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,13,0,13,0,,,,,,hubris,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6509983038995415,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,14,0,14,0,,,,,,markot,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.4954145266674459,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,15,0,15,0,,,,,,stretches,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6183255286887288,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,16,0,16,0,,,,,,insole,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5598555994220078,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,17,0,17,0,,,,,,bellicove,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5357955594081432,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,18,0,18,0,,,,,,ringlat,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.44848496769554913,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,19,0,19,0,,,,,,neuran,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.492158803390339,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,20,0,20,0,,,,,,reses,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.4391303085722029,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,21,0,21,0,,,,,,bypassed,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5155894828494638,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,22,0,22,0,,,,,,ounwit,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.57362538180314,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,23,0,23,0,,,,,,require,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.7010339433327317,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,24,0,24,0,,,,,,railroad,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.5590405096299946,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,25,0,25,0,,,,,,beartiset,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5830793611239642,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,26,0,26,0,,,,,,breiled,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5102943803649396,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,27,0,27,0,,,,,,agony,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6163725580554456,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,28,0,28,0,,,,,,eaglot,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.4853927653748542,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,29,0,29,0,,,,,,asthmatic,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.7603057194501162,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,0,0,0,0,,,,,,splum,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6968621546402574,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,1,0,1,0,,,,,,earterner,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.7074705683626235,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,2,0,2,0,,,,,,horks,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6056115219835192,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,3,0,3,0,,,,,,assent,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.49951348011381924,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,4,0,4,0,,,,,,yash,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.47011099522933364,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,5,0,5,0,,,,,,itself,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5125734528992325,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,6,0,6,0,,,,,,bropic,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.44261115812696517,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,7,0,7,0,,,,,,unburnid,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5432790217455477,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,8,0,8,0,,,,,,maunches,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.520009572384879,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,9,0,9,0,,,,,,treason,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.7455026733223349,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,10,0,10,0,,,,,,roughly,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5461265379562974,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,11,0,11,0,,,,,,visible,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5948706809431314,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,12,0,12,0,,,,,,jaguar,target,q,upper,,,,,,,4,target,LoDemTar,None,g,0,0.6815227784682065,q,q,0.1725834442768246,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,13,0,13,0,,,,,,brimitive,nw,h,upper,,,,,,,4,aftertar1,LoDemTar,None,h,1,0.6769656266551465,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,14,0,14,0,,,,,,urique,nw,h,upper,,,,,,,4,aftertar2,LoDemTar,None,g,0,0.5756144386250526,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,15,0,15,0,,,,,,fomrade,nw,h,upper,,,,,,,4,aftertar3,LoDemTar,None,h,1,0.6385978187900037,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,16,0,16,0,,,,,,result,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.5794290048070252,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,17,0,17,0,,,,,,antique,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5627435059286654,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,18,0,18,0,,,,,,paranoid,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.506795653142035,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,19,0,19,0,,,,,,volume,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.4368303788360208,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,20,0,20,0,,,,,,felevance,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.793562829727307,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,21,0,21,0,,,,,,forgery,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.5682316210586578,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,22,0,22,0,,,,,,religious,w,g,upper,,,,,,,4,w,LoDemTar,None,h,0,0.4549391393084079,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,23,0,23,0,,,,,,infested,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5069985976442695,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,24,0,24,0,,,,,,scatter,w,g,upper,,,,,,,4,w,LoDemTar,None,h,0,0.5239691464230418,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,25,0,25,0,,,,,,glattery,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.5253321535419673,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,26,0,26,0,,,,,,noils,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.4545524518471211,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,27,0,27,0,,,,,,accessory,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.47457048180513084,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,28,0,28,0,,,,,,corg,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.6380118282977492,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,29,0,29,0,,,,,,engineer,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.6026706444099545,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,0,0,0,0,,,,,,seasoning,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5265117490198463,None,,,,,,,,,,,,,,,,,,,,325,2023-11-09_10h53.21.779,leap3,2022.2.5,60.09037840812557,
