demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,14,0,14,0,,,,,,removable,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.5565219921991229,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,15,0,15,0,,,,,,ebciting,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5485170846804976,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,16,0,16,0,,,,,,addition,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6760972486808896,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,17,0,17,0,,,,,,theery,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5673053739592433,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,18,0,18,0,,,,,,topefuls,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5665516685694456,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,19,0,19,0,,,,,,checkout,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.671010872349143,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,20,0,20,0,,,,,,antwers,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.5860565360635519,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,21,0,21,0,,,,,,gaioty,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.648785786703229,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,22,0,22,0,,,,,,fragment,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6613491429015994,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,23,0,23,0,,,,,,bickering,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.9373991992324591,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,24,0,24,0,,,,,,curricula,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.5379030369222164,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,25,0,25,0,,,,,,trembles,w,g,lower,,,,,,,2,w,HiDemNoTar,None,h,0,0.8185640638694167,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,26,0,26,0,,,,,,outrank,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6398847047239542,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,27,0,27,0,,,,,,abhorrent,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.8523902278393507,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,28,0,28,0,,,,,,uncle,w,g,lower,,,,,,,2,w,HiDemNoTar,None,g,1,0.6234133718535304,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,29,0,29,0,,,,,,tritical,nw,h,lower,,,,,,,2,nw,HiDemNoTar,None,h,1,0.8606849052011967,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,0,0,0,0,,,,,,carbled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6333075203001499,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,1,0,1,0,,,,,,ergonomic,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.6785681443288922,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,2,0,2,0,,,,,,decantel,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5139293670654297,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,3,0,3,0,,,,,,remain,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.43496844824403524,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,4,0,4,0,,,,,,purport,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.47160719614475965,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,5,0,5,0,,,,,,congraks,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4907987490296364,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,6,0,6,0,,,,,,halter,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6682034200057387,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,7,0,7,0,,,,,,tinker,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5757271274924278,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,8,0,8,0,,,,,,mamps,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5672196494415402,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,9,0,9,0,,,,,,distrust,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5591561859473586,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,10,0,10,0,,,,,,phonology,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.5674173580482602,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,11,0,11,0,,,,,,meteoroid,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.5746217742562294,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,12,0,12,0,,,,,,tenpince,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.613542765378952,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,13,0,13,0,,,,,,preight,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6031297463923693,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,14,0,14,0,,,,,,germeated,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6729058511555195,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,15,0,15,0,,,,,,sording,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5323113743215799,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,16,0,16,0,,,,,,daylight,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.773574193008244,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,17,0,17,0,,,,,,trecious,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,2.1169560188427567,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,18,0,18,0,,,,,,marinate,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5827863560989499,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,19,0,19,0,,,,,,chrayed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4701015967875719,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,20,0,20,0,,,,,,temelity,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6174884717911482,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,21,0,21,0,,,,,,porghum,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5657698921859264,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,22,0,22,0,,,,,,podges,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5417651329189539,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,23,0,23,0,,,,,,parent,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.5103374226018786,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,24,0,24,0,,,,,,intrude,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.1283518429845572,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,25,0,25,0,,,,,,laser,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6655979016795754,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,26,0,26,0,,,,,,stagger,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5256581259891391,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,27,0,27,0,,,,,,illness,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5269645070657134,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,28,0,28,0,,,,,,profats,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5442559504881501,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,29,0,29,0,,,,,,togglo,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5289216646924615,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,0,0,0,0,,,,,,numbled,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5057910457253456,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,1,0,1,0,,,,,,pastnoss,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5157042117789388,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,2,0,2,0,,,,,,detrabe,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5497292913496494,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,3,0,3,0,,,,,,subber,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5903572114184499,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,4,0,4,0,,,,,,imprives,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6289344020187855,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,5,0,5,0,,,,,,levels,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6822092905640602,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,6,0,6,0,,,,,,ifling,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5327451238408685,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,7,0,7,0,,,,,,leuter,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5419027740135789,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,8,0,8,0,,,,,,tycoon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.7744830464944243,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,9,0,9,0,,,,,,resume,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5737805347889662,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,10,0,10,0,,,,,,greft,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.557147110812366,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,11,0,11,0,,,,,,afternoon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5010883137583733,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,12,0,12,0,,,,,,offonents,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4550102958455682,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,13,0,13,0,,,,,,arpired,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6990742292255163,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,14,0,14,0,,,,,,assent,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5257661854848266,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,15,0,15,0,,,,,,sheepish,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7270102063193917,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,16,0,16,0,,,,,,official,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5282880933955312,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,17,0,17,0,,,,,,rantho,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5606116773560643,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,18,0,18,0,,,,,,otoist,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.49649605713784695,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,19,0,19,0,,,,,,calcify,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5471889702603221,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,20,0,20,0,,,,,,bamps,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5638371845707297,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,21,0,21,0,,,,,,walnut,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.555797565728426,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,22,0,22,0,,,,,,summon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6746209282428026,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,23,0,23,0,,,,,,filter,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5500247962772846,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,24,0,24,0,,,,,,fomes,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5753024322912097,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,25,0,25,0,,,,,,deeper,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5031743589788675,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,26,0,26,0,,,,,,dreaded,w,g,upper,,,,,,,3,w,LoDemNoTar,None,h,0,0.48902420699596405,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,27,0,27,0,,,,,,intended,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6426622746512294,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,28,0,28,0,,,,,,thacked,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6233128570020199,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,29,0,29,0,,,,,,correct,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.45257954485714436,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,0,0,0,0,,,,,,unburnid,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5210516816005111,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,1,0,1,0,,,,,,scatter,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.48234952706843615,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,2,0,2,0,,,,,,surfaced,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5496969940140843,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,3,0,3,0,,,,,,permeable,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6294200690463185,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,4,0,4,0,,,,,,cogantly,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6747075580060482,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,5,0,5,0,,,,,,gaining,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6060334872454405,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,6,0,6,0,,,,,,beggarlan,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.49192432500422,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,7,0,7,0,,,,,,guivers,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4785825125873089,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,8,0,8,0,,,,,,trises,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.48187895212322474,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,9,0,9,0,,,,,,veranpah,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4932572692632675,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,10,0,10,0,,,,,,admire,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.4958962928503752,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,11,0,11,0,,,,,,inside,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.49852505326271057,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
,,,,,,,,,,,,,,,,,,,,24,0,24,0,12,0,12,0,,,,,,athcan,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4932005228474736,None,,,,,,,,,,,,,,,,,,,,375,2023-11-09_09h44.39.653,leap3,2022.2.5,59.993082598239035,
