demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,LDTResp.keys,LDTResp.corr,LDTResp.rt,pressedQ,pressedQ_blank,PM_accuracy,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,22,0,22,0,,,,,,yearnungs,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,2.1049538662919076,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,23,0,23,0,,,,,,elpousal,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6181336073204875,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,24,0,24,0,,,,,,seasoning,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.526920112373773,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,25,0,25,0,,,,,,mantos,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.584380333457375,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,26,0,26,0,,,,,,sengry,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6229185655975016,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,27,0,27,0,,,,,,melodic,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8283426881098421,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,28,0,28,0,,,,,,detrabe,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7138523061876185,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,29,0,29,0,,,,,,alchemist,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6917818392248591,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,0,0,0,0,,,,,,trembles,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6063021498848684,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,1,0,1,0,,,,,,gaioty,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,1.01234027526516,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,2,0,2,0,,,,,,spiud,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5707428878085921,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,3,0,3,0,,,,,,hecture,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5300801778648747,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,4,0,4,0,,,,,,oppose,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5714755462686298,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,5,0,5,0,,,,,,miracle,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.5469392680824967,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,6,0,6,0,,,,,,numbled,nw,h,upper,,,,,,,1,nw,HiDemTar,g,0,0.6596584241779055,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,7,0,7,0,,,,,,shockwave,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6947637889388716,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,8,0,8,0,,,,,,tusied,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5375766014767578,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,9,0,9,0,,,,,,mortgage,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.8262595941050677,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,10,0,10,0,,,,,,acorn,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.623723066310049,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,11,0,11,0,,,,,,kangaroo,target,q,upper,,,,,,,1,target,HiDemTar,g,0,0.5650438445736654,1,1,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,12,0,12,0,,,,,,ausht,nw,h,upper,,,,,,,1,aftertar1,HiDemTar,h,1,1.077175417172839,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,13,0,13,0,,,,,,handcuff,w,g,upper,,,,,,,1,aftertar2,HiDemTar,g,1,0.8245555755420355,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,14,0,14,0,,,,,,heuls,nw,h,upper,,,,,,,1,aftertar3,HiDemTar,h,1,0.5420112874562619,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,15,0,15,0,,,,,,scarlet,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6147037195478333,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,16,0,16,0,,,,,,portify,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.7647636267065536,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,17,0,17,0,,,,,,amkles,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5239090284594567,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,18,0,18,0,,,,,,blanned,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.8372802605153993,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,19,0,19,0,,,,,,surround,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.577993657294428,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,20,0,20,0,,,,,,contund,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.6413949339766987,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,21,0,21,0,,,,,,fonducts,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.6141683789610397,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,22,0,22,0,,,,,,joadbed,nw,h,upper,,,,,,,1,nw,HiDemTar,h,1,0.5802691031130962,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,23,0,23,0,,,,,,flicking,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.8357417770748725,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,24,0,24,0,,,,,,checkout,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.7283740404673154,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,25,0,25,0,,,,,,addition,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6568853797798511,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,26,0,26,0,,,,,,command,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.9568956098519266,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,27,0,27,0,,,,,,vivid,w,g,upper,,,,,,,1,w,HiDemTar,g,1,0.6048977499012835,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,28,0,28,0,,,,,,jinds,nw,h,upper,,,,,,,1,w,HiDemTar,h,1,0.9710435658053029,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,29,0,29,0,,,,,,series,w,g,upper,,,,,,,1,nw,HiDemTar,g,1,0.6577382167306496,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,0,0,0,0,,,,,,mamps,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7333467155840481,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,1,0,1,0,,,,,,serving,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6387188931694254,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,2,0,2,0,,,,,,roodies,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1154110511270119,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,3,0,3,0,,,,,,redefloy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6694134090212174,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,4,0,4,0,,,,,,mestowal,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5048860631068237,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,5,0,5,0,,,,,,tiery,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5069148615875747,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,6,0,6,0,,,,,,border,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.9810206987895072,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,7,0,7,0,,,,,,dingly,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5803899437596556,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,8,0,8,0,,,,,,pimorous,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7798703621083405,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,9,0,9,0,,,,,,artifact,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.72235220373841,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,10,0,10,0,,,,,,hodels,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.4997849327482982,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,11,0,11,0,,,,,,armada,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,1.246469843579689,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,12,0,12,0,,,,,,preserve,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.563178925862303,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,13,0,13,0,,,,,,listless,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5952261947531952,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,14,0,14,0,,,,,,ottans,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4740117761102738,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,15,0,15,0,,,,,,hotplate,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.46926124913443346,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,16,0,16,0,,,,,,assent,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5129737781971926,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,17,0,17,0,,,,,,buzzer,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6186838460707804,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,18,0,18,0,,,,,,germeated,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1985533845290774,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,19,0,19,0,,,,,,dislokes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7571466935332865,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,20,0,20,0,,,,,,renown,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8910953981685452,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,21,0,21,0,,,,,,stooping,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.1119699069822673,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,22,0,22,0,,,,,,duries,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6741255318484036,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,23,0,23,0,,,,,,living,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.6375488908961415,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,24,0,24,0,,,,,,maintain,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.290454181318637,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,25,0,25,0,,,,,,elpired,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,1.1323092076345347,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,26,0,26,0,,,,,,golemic,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5975489835982444,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,27,0,27,0,,,,,,pressing,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6283742722152965,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,28,0,28,0,,,,,,theery,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6096671478735516,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,29,0,29,0,,,,,,repayment,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5597460584685905,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,0,0,0,0,,,,,,target,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,1.5599056343344273,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,1,0,1,0,,,,,,unsmilung,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.7039155637903605,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,2,0,2,0,,,,,,brighten,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.58597377454862,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,3,0,3,0,,,,,,decency,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7447087153996108,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,4,0,4,0,,,,,,infested,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5614537188084796,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,5,0,5,0,,,,,,provide,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.40950174517638516,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,6,0,6,0,,,,,,planofoad,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5677821265853709,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,7,0,7,0,,,,,,engineer,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.4949655431555584,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,8,0,8,0,,,,,,birn,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5216640411090339,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,9,0,9,0,,,,,,igiom,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4901948208716931,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,10,0,10,0,,,,,,moyeur,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.4368147095228778,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,11,0,11,0,,,,,,clume,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5534272517252248,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,12,0,12,0,,,,,,tunneg,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.43360597669379786,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,13,0,13,0,,,,,,usage,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5350442451745039,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,14,0,14,0,,,,,,rualify,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6401044221420307,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,15,0,15,0,,,,,,schinter,nw,h,lower,,,,,,,3,nw,LoDemNoTar,g,0,0.7013590393326012,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,16,0,16,0,,,,,,consonant,w,g,lower,,,,,,,3,w,LoDemNoTar,h,0,0.6959698778373422,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,17,0,17,0,,,,,,latirizes,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.5866753123991657,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,18,0,18,0,,,,,,frequency,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.7374592701962683,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,19,0,19,0,,,,,,gures,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.6172910335299093,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,20,0,20,0,,,,,,pracking,nw,h,lower,,,,,,,3,nw,LoDemNoTar,h,1,0.846635312482249,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,21,0,21,0,,,,,,slogan,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6433730787102832,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,22,0,22,0,,,,,,cessation,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.6640745702025015,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,23,0,23,0,,,,,,rationale,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.8041868096479448,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,24,0,24,0,,,,,,grieving,w,g,lower,,,,,,,3,w,LoDemNoTar,g,1,0.5542353942000773,,,,,,,,,,,,,,,,,,,332,2023-11-17_11h25.40.071,leap3,2022.2.5,60.00653603816614,
