demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,26,0,26,0,,,,,,epthuse,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,1.353252633009106,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,27,0,27,0,,,,,,sequence,w,g,upper,,,,,,,1,w,HiDemTar,None,g,1,0.5130201382562518,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,28,0,28,0,,,,,,earterner,nw,h,upper,,,,,,,1,nw,HiDemTar,None,h,1,0.5552530321292579,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,29,0,29,0,,,,,,ladybug,target,q,upper,,,,,,,1,target,HiDemTar,None,g,0,0.6192415324039757,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,0,0,0,0,,,,,,thrapping,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.646468716673553,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,1,0,1,0,,,,,,twenties,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.699751315638423,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,2,0,2,0,,,,,,delegate,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6309969560243189,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,3,0,3,0,,,,,,prawls,nw,h,lower,,,,,,,4,nw,LoDemTar,None,g,0,0.8368513346649706,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,4,0,4,0,,,,,,prillway,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5923732444643974,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,5,0,5,0,,,,,,purpose,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.5120898461900651,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,6,0,6,0,,,,,,lanthers,nw,h,lower,,,,,,,4,nw,LoDemTar,None,g,0,0.5450216331519186,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,7,0,7,0,,,,,,sorping,nw,h,lower,,,,,,,4,nw,LoDemTar,None,g,0,0.505710918456316,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,8,0,8,0,,,,,,snorls,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,1.0436888285912573,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,9,0,9,0,,,,,,pallir,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5444206562824547,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,10,0,10,0,,,,,,brials,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.625079249497503,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,11,0,11,0,,,,,,acorn,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6224045855924487,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,12,0,12,0,,,,,,heuls,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.6197269023396075,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,13,0,13,0,,,,,,gorilla,target,q,lower,,,,,,,4,target,LoDemTar,None,g,0,0.5121275773271918,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,14,0,14,0,,,,,,revising,w,g,lower,,,,,,,4,aftertar1,LoDemTar,None,g,1,0.6031183865852654,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,15,0,15,0,,,,,,batire,nw,h,lower,,,,,,,4,aftertar2,LoDemTar,None,g,0,0.4800563561730087,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,16,0,16,0,,,,,,contain,w,g,lower,,,,,,,4,aftertar3,LoDemTar,None,g,1,0.45940973376855254,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,17,0,17,0,,,,,,appain,nw,h,lower,,,,,,,4,w,LoDemTar,None,h,1,1.0714071174152195,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,18,0,18,0,,,,,,migmarole,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.7467422201298177,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,19,0,19,0,,,,,,rillains,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.74744823994115,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,20,0,20,0,,,,,,tucker,w,g,lower,,,,,,,4,nw,LoDemTar,None,h,0,0.6601130971685052,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,21,0,21,0,,,,,,houted,nw,h,lower,,,,,,,4,w,LoDemTar,None,h,1,0.6240991530939937,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,22,0,22,0,,,,,,saturate,w,g,lower,,,,,,,4,nw,LoDemTar,None,g,1,0.7006046366877854,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,23,0,23,0,,,,,,retain,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.4954761993139982,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,24,0,24,0,,,,,,airline,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.5451484085060656,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,25,0,25,0,,,,,,undue,w,g,lower,,,,,,,4,w,LoDemTar,None,h,0,0.9206409850157797,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,26,0,26,0,,,,,,paranoid,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.4580130889080465,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,27,0,27,0,,,,,,bropic,nw,h,lower,,,,,,,4,w,LoDemTar,None,h,1,0.614749448839575,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,28,0,28,0,,,,,,reptile,w,g,lower,,,,,,,4,nw,LoDemTar,None,g,1,0.5731824291869998,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,29,0,29,0,,,,,,rocket,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6205412847921252,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,0,0,0,0,,,,,,ifling,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.6895238412544131,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,1,0,1,0,,,,,,ludictous,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.652222822420299,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,2,0,2,0,,,,,,shazer,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5440970761701465,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,3,0,3,0,,,,,,elbalm,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5447873999364674,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,4,0,4,0,,,,,,aggepting,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7854287154041231,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,5,0,5,0,,,,,,threaded,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.9360556970350444,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,6,0,6,0,,,,,,elalt,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5447877021506429,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,7,0,7,0,,,,,,deeper,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6725757475942373,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,8,0,8,0,,,,,,refebs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5238256501033902,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,9,0,9,0,,,,,,release,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5572026604786515,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,10,0,10,0,,,,,,slimped,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.8771798769012094,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,11,0,11,0,,,,,,insect,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7444910467602313,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,12,0,12,0,,,,,,humanize,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5692143514752388,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,13,0,13,0,,,,,,scarlet,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.8805101527832448,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,14,0,14,0,,,,,,permeable,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5959036448039114,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,15,0,15,0,,,,,,facienda,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.546534791123122,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,16,0,16,0,,,,,,mogus,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5780222406610847,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,17,0,17,0,,,,,,ignoble,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.88834398239851,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,18,0,18,0,,,,,,boutique,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.635355019941926,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,19,0,19,0,,,,,,treenery,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6567785958759487,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,20,0,20,0,,,,,,formation,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.596933847758919,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,21,0,21,0,,,,,,subpoena,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.48356170300394297,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,22,0,22,0,,,,,,maintain,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.49501527938991785,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,23,0,23,0,,,,,,natch,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.209540357813239,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,24,0,24,0,,,,,,contusiok,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9429628569632769,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,25,0,25,0,,,,,,landing,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5833531566895545,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,26,0,26,0,,,,,,innocent,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4956105211749673,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,27,0,27,0,,,,,,encounter,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.49716503219679,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,28,0,28,0,,,,,,clattest,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.4838768308982253,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,29,0,29,0,,,,,,nores,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.4464674494229257,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,0,0,0,0,,,,,,scrooner,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.73976955935359,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,1,0,1,0,,,,,,brouhuha,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5395612246356905,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,2,0,2,0,,,,,,happen,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.9001972042024136,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,3,0,3,0,,,,,,terrify,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7428067419677973,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,4,0,4,0,,,,,,dabble,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5435286988504231,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,5,0,5,0,,,,,,glating,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.5202406155876815,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,6,0,6,0,,,,,,quickel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.7536342879757285,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,7,0,7,0,,,,,,clooped,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.072374536190182,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,8,0,8,0,,,,,,exit,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5716399922966957,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,9,0,9,0,,,,,,harder,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6115981684997678,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,10,0,10,0,,,,,,other,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6262102695181966,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,11,0,11,0,,,,,,chight,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.575562491081655,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,12,0,12,0,,,,,,student,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6458061630837619,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,13,0,13,0,,,,,,mabit,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6424955073744059,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,14,0,14,0,,,,,,donastic,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5911758183501661,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,15,0,15,0,,,,,,country,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.47784804506227374,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,16,0,16,0,,,,,,surface,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5372001794166863,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,17,0,17,0,,,,,,venturous,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.8179536126554012,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,18,0,18,0,,,,,,crawfish,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5511518395505846,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,19,0,19,0,,,,,,buttress,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4302978185005486,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,20,0,20,0,,,,,,scrobby,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.6204981212504208,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,21,0,21,0,,,,,,downtrund,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9688739888370037,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,22,0,22,0,,,,,,tiger,w,g,lower,,,,,,,3,w,LoDemNoTar,None,q,0,1.3602376691997051,None,q,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,23,0,23,0,,,,,,alber,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.5762078398838639,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,24,0,24,0,,,,,,riosk,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6075081443414092,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
,,,,,,,,,,,,,,,,,,,,20,0,20,0,25,0,25,0,,,,,,ghists,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5975414654240012,None,,,,,,,,,,,,,,,,,,,376,2023-11-09_09h54.26.752,leap3,2022.2.5,59.99473014569988,
