demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,blankQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,18,0,18,0,,,,,,phambled,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6979629299603403,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,19,0,19,0,,,,,,fillings,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7410428295843303,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,20,0,20,0,,,,,,ofsters,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6545079301577061,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,21,0,21,0,,,,,,plogging,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8492395118810236,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,22,0,22,0,,,,,,ufionize,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.73390599549748,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,23,0,23,0,,,,,,childhood,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.1746760995592922,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,24,0,24,0,,,,,,dredigest,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,g,0,0.645992528880015,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,25,0,25,0,,,,,,asthmatic,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.6907314104028046,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,26,0,26,0,,,,,,expensive,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.4934231261722744,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,27,0,27,0,,,,,,prohibit,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,2.0552615073975176,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,28,0,28,0,,,,,,arrive,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.739374908618629,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,29,0,29,0,,,,,,pegend,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8119748225435615,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,0,0,0,0,,,,,,standard,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6589257020968944,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,1,0,1,0,,,,,,region,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5347122785169631,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,2,0,2,0,,,,,,fallint,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5275996124837548,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,3,0,3,0,,,,,,nimp,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5206544669345021,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,4,0,4,0,,,,,,jiggling,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,1.025425654137507,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,5,0,5,0,,,,,,tibs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5904462616890669,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,6,0,6,0,,,,,,ounwit,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5014770186971873,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,7,0,7,0,,,,,,frequency,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4628304513171315,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,8,0,8,0,,,,,,encrusted,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7072550170123577,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,9,0,9,0,,,,,,porghum,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5493550875689834,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,10,0,10,0,,,,,,marinate,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5742206161376089,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,11,0,11,0,,,,,,static,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5256185012403876,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,12,0,12,0,,,,,,twarfs,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5506356589030474,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,13,0,13,0,,,,,,walnut,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.4864455359056592,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,14,0,14,0,,,,,,permeable,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,0.4971691609825939,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,15,0,15,0,,,,,,sodent,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5718895660247654,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,16,0,16,0,,,,,,presence,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.475266691762954,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,17,0,17,0,,,,,,natch,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4865915367845446,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,18,0,18,0,,,,,,brank,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.5932927846442908,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,19,0,19,0,,,,,,tunneg,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.4560471980366856,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,20,0,20,0,,,,,,volition,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6599569793324918,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,21,0,21,0,,,,,,bypassed,w,g,lower,,,,,,,3,w,LoDemNoTar,None,q,0,0.6320671441499144,None,q,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,22,0,22,0,,,,,,tentacle,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7244536713697016,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,23,0,23,0,,,,,,servant,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5180234690196812,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,24,0,24,0,,,,,,lecked,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.615177376428619,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,25,0,25,0,,,,,,bailmenz,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.47711305832490325,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,26,0,26,0,,,,,,garment,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6325640773866326,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,27,0,27,0,,,,,,rantho,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7419072482734919,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,28,0,28,0,,,,,,geissue,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6305852835066617,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,29,0,29,0,,,,,,rowel,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7479876442812383,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,0,0,0,0,,,,,,demise,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.668267780682072,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,1,0,1,0,,,,,,located,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.678928503068164,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,2,0,2,0,,,,,,refebs,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.6023130649700761,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,3,0,3,0,,,,,,vinegar,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,1.3852946436963975,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,4,0,4,0,,,,,,diatonic,w,g,lower,,,,,,,4,w,LoDemTar,None,h,0,0.7120074988342822,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,5,0,5,0,,,,,,bickering,w,g,lower,,,,,,,4,w,LoDemTar,None,h,0,0.738279735436663,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,6,0,6,0,,,,,,handcuff,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.5631030197255313,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,7,0,7,0,,,,,,forecast,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.5700412129517645,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,8,0,8,0,,,,,,parody,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6334371035918593,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,9,0,9,0,,,,,,beartiset,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.8146981885656714,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,10,0,10,0,,,,,,latirizes,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.8047906456049532,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,11,0,11,0,,,,,,dreaded,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.7309287004172802,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,12,0,12,0,,,,,,phraining,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.6444275700487196,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,13,0,13,0,,,,,,trembla,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5687606416177005,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,14,0,14,0,,,,,,personify,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6316046421416104,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,15,0,15,0,,,,,,arpired,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5649957358837128,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,16,0,16,0,,,,,,fetching,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.5880360859446228,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,17,0,17,0,,,,,,finstrel,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5867806759197265,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,18,0,18,0,,,,,,reconcile,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6174173827748746,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,19,0,19,0,,,,,,baults,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5669500303920358,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,20,0,20,0,,,,,,temelity,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5908759878948331,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,21,0,21,0,,,,,,unbridled,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.813784109428525,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,22,0,22,0,,,,,,razelle,nw,h,lower,,,,,,,4,nw,LoDemTar,None,g,0,0.9156852015294135,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,23,0,23,0,,,,,,buaint,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5656565476674587,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,24,0,24,0,,,,,,opert,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5256810733117163,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,25,0,25,0,,,,,,formation,w,g,lower,,,,,,,4,w,LoDemTar,None,g,1,0.6149313927162439,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,26,0,26,0,,,,,,seartfelt,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.6279969937168062,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,27,0,27,0,,,,,,elpousal,nw,h,lower,,,,,,,4,nw,LoDemTar,None,h,1,0.5052607955876738,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,28,0,28,0,,,,,,flamingo,target,q,lower,,,,,,,4,target,LoDemTar,None,q,1,0.6828917188104242,None,q,1,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,29,0,29,0,,,,,,godomy,nw,h,lower,,,,,,,4,aftertar1,LoDemTar,None,h,1,0.6698910074774176,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,0,0,0,0,,,,,,punctual,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5294088993687183,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,1,0,1,0,,,,,,swatches,w,g,lower,,,,,,,3,w,LoDemNoTar,None,h,0,1.0826534158550203,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,2,0,2,0,,,,,,usually,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5498546692542732,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,3,0,3,0,,,,,,tredits,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,q,0,0.6703882715664804,None,q,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,4,0,4,0,,,,,,curtail,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.0658616442233324,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,5,0,5,0,,,,,,saucer,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.5896523601841182,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,6,0,6,0,,,,,,praiged,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.884523089742288,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,7,0,7,0,,,,,,afternoon,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,1.1742904051207006,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,8,0,8,0,,,,,,paterways,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9097902039065957,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,9,0,9,0,,,,,,welayed,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8628798467107117,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,10,0,10,0,,,,,,greft,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.0669045087415725,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,11,0,11,0,,,,,,gaioty,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,1.1749015569221228,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,12,0,12,0,,,,,,hinsome,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.670329672517255,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,13,0,13,0,,,,,,comply,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.7775785068515688,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,14,0,14,0,,,,,,result,w,g,lower,,,,,,,3,w,LoDemNoTar,None,g,1,0.6569727319292724,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,15,0,15,0,,,,,,clume,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7330869331490248,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,16,0,16,0,,,,,,moozy,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8063900354318321,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
,,,,,,,,,,,,,,,,,,,,34,0,34,0,17,0,17,0,,,,,,odacles,nw,h,lower,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7074635897297412,None,,,,,,,,,,,,,,,,,,,,300,2023-11-09_15h29.50.690,leap3,2022.2.5,60.00299966988878,
