demoRace_loop.thisRepN,demoRace_loop.thisTrialN,demoRace_loop.thisN,demoRace_loop.thisIndex,LDTunderstand.thisRepN,LDTunderstand.thisTrialN,LDTunderstand.thisN,LDTunderstand.thisIndex,pracBlocks.thisRepN,pracBlocks.thisTrialN,pracBlocks.thisN,pracBlocks.thisIndex,pracTrial.thisRepN,pracTrial.thisTrialN,pracTrial.thisN,pracTrial.thisIndex,PMunderstand.thisRepN,PMunderstand.thisTrialN,PMunderstand.thisN,PMunderstand.thisIndex,LDT_block.thisRepN,LDT_block.thisTrialN,LDT_block.thisN,LDT_block.thisIndex,LDT_trial.thisRepN,LDT_trial.thisTrialN,LDT_trial.thisN,LDT_trial.thisIndex,ageTextbox.text,genderTextbox.text,race,raceResp,LDTunderstand,stim,word_type,corr_key,stim_location,LDTpracKey.keys,LDTpracKey.corr,LDTpracKey.rt,PMunderstand,cueTextbox.text,intentionTextbox.text,block_type,role,block_desc,lateQResp.keys,LDTResp.keys,LDTResp.corr,LDTResp.rt,blankQResp.keys,pressedQ,PM_corr,lateQResp.rt,postQ1,Q2Textbox.text,Q3Textbox.text,Q4,Q5,Q6Key.keys,Q6Key.rt,postQ7_correct,postQ7,Q8Textbox.text,education,medTextbox.text,health,healthLimit,psych,participant,date,expName,psychopyVersion,frameRate,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,"
20 ",female,American Indian or Alaska Native,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,2,0,2,0,,,,,,spaceship,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8620745092630386,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,3,0,3,0,,,,,,gablus,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6832610107958317,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,4,0,4,0,,,,,,rascaps,nw,h,lower,,,,,,,1,nw,HiDemTar,None,g,0,1.5666611592750996,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,5,0,5,0,,,,,,official,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.49368548300117254,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,6,0,6,0,,,,,,flicking,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.7443669040221721,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,7,0,7,0,,,,,,fictional,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.5930181492585689,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,8,0,8,0,,,,,,remain,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.61575524113141,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,9,0,9,0,,,,,,yellep,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6617753561586142,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,10,0,10,0,,,,,,childhood,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.6018480653874576,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,11,0,11,0,,,,,,spiud,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6792199942283332,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,12,0,12,0,,,,,,theles,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7385579838883132,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,13,0,13,0,,,,,,sefine,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.6592830757144839,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,14,0,14,0,,,,,,expounded,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8622784472536296,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,15,0,15,0,,,,,,houted,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.746351988054812,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,16,0,16,0,,,,,,attract,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7310993517749012,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,17,0,17,0,,,,,,ascending,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.8204241613857448,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,18,0,18,0,,,,,,tucker,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,1.5857915957458317,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,19,0,19,0,,,,,,solidity,w,g,lower,,,,,,,1,w,HiDemTar,None,h,0,0.5605056108906865,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,20,0,20,0,,,,,,shests,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7844771230593324,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,21,0,21,0,,,,,,bedding,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7345378242898732,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,22,0,22,0,,,,,,profats,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7010502906050533,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,23,0,23,0,,,,,,ements,nw,h,lower,,,,,,,1,nw,HiDemTar,None,h,1,0.7430519016925246,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,24,0,24,0,,,,,,anterior,w,g,lower,,,,,,,1,w,HiDemTar,None,g,1,0.7356601450592279,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,25,0,25,0,,,,,,octopus,target,q,lower,,,,,,,1,target,HiDemTar,None,g,0,0.6403158558532596,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,26,0,26,0,,,,,,addma,nw,h,lower,,,,,,,1,aftertar1,HiDemTar,None,h,1,0.7652198874857277,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,27,0,27,0,,,,,,probable,w,g,lower,,,,,,,1,aftertar2,HiDemTar,None,g,1,0.7166776959784329,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,28,0,28,0,,,,,,bloves,nw,h,lower,,,,,,,1,aftertar3,HiDemTar,None,h,1,0.7992185906041414,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,29,0,29,0,,,,,,podges,nw,h,lower,,,,,,,1,nw,HiDemTar,None,g,0,0.5099260264541954,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,0,0,0,0,,,,,,batire,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.9602477748412639,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,1,0,1,0,,,,,,prillway,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.4718949147500098,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,2,0,2,0,,,,,,threaded,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7792969013098627,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,3,0,3,0,,,,,,icepick,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9306734658312052,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,4,0,4,0,,,,,,scabry,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6442827132996172,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,5,0,5,0,,,,,,crabby,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7598145394586027,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,6,0,6,0,,,,,,pived,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7116898247040808,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,7,0,7,0,,,,,,afternoon,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6660981117747724,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,8,0,8,0,,,,,,louches,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7658919556997716,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,9,0,9,0,,,,,,swatches,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9978958410210907,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,10,0,10,0,,,,,,maintain,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7485830555669963,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,11,0,11,0,,,,,,contusiok,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7655228145886213,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,12,0,12,0,,,,,,encrusted,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,2.6613681425806135,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,13,0,13,0,,,,,,contain,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.6165286160539836,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,14,0,14,0,,,,,,enunciate,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5354056863579899,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,15,0,15,0,,,,,,sputter,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.5270362859591842,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,16,0,16,0,,,,,,bailmenz,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6725171904545277,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,17,0,17,0,,,,,,curricula,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8991991567891091,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,18,0,18,0,,,,,,elalt,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.638609531102702,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,19,0,19,0,,,,,,ameld,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6028773558791727,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,20,0,20,0,,,,,,greft,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6572840868029743,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,21,0,21,0,,,,,,pocket,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.9653650941327214,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,22,0,22,0,,,,,,quickel,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,1.2684933228883892,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,23,0,23,0,,,,,,laser,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7431727414950728,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,24,0,24,0,,,,,,trecious,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.8401707157026976,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,25,0,25,0,,,,,,retain,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.7085950006730855,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,26,0,26,0,,,,,,dariner,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.7746910825371742,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,27,0,27,0,,,,,,doads,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,g,0,0.5980182699859142,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,28,0,28,0,,,,,,crawfish,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8047308733221143,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,29,0,29,0,,,,,,fassed,nw,h,upper,,,,,,,3,nw,LoDemNoTar,None,h,1,0.6908232674468309,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,0,0,0,0,,,,,,walsams,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6773130421061069,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,1,0,1,0,,,,,,cherry,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6966914485674351,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,2,0,2,0,,,,,,nollow,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.5793390793260187,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,3,0,3,0,,,,,,pressing,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6665301555767655,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,4,0,4,0,,,,,,poughest,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,1.5906443912535906,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,5,0,5,0,,,,,,rumblos,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6854278512764722,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,6,0,6,0,,,,,,ergonomic,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.9742522849701345,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,7,0,7,0,,,,,,volume,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.6137204968836159,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,8,0,8,0,,,,,,digested,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.683768869144842,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,9,0,9,0,,,,,,dests,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.7592391429934651,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,10,0,10,0,,,,,,slears,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.791839083423838,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,11,0,11,0,,,,,,sooled,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,1.1266296680551022,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,12,0,12,0,,,,,,jaguar,target,q,upper,,,,,,,4,target,LoDemTar,None,g,0,0.7200218143407255,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,13,0,13,0,,,,,,regards,w,g,upper,,,,,,,4,aftertar1,LoDemTar,None,g,1,0.609561620047316,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,14,0,14,0,,,,,,vaporize,w,g,upper,,,,,,,4,aftertar2,LoDemTar,None,g,1,0.8384855790063739,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,15,0,15,0,,,,,,jiggling,w,g,upper,,,,,,,4,aftertar3,LoDemTar,None,g,1,0.7152203344739974,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,16,0,16,0,,,,,,anonymous,w,g,upper,,,,,,,4,w,LoDemTar,None,h,0,1.9173178493510932,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,17,0,17,0,,,,,,checkout,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.710595975862816,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,18,0,18,0,,,,,,violate,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,1.5927609093487263,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,19,0,19,0,,,,,,stretches,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,1.5274137032683939,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,20,0,20,0,,,,,,scrib,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.8567787446081638,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,21,0,21,0,,,,,,bulmed,nw,h,upper,,,,,,,4,nw,LoDemTar,None,g,0,0.7318535246886313,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,22,0,22,0,,,,,,fonducts,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.716760131996125,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,23,0,23,0,,,,,,ahead,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.7265809348318726,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,24,0,24,0,,,,,,skiing,w,g,upper,,,,,,,4,w,LoDemTar,None,g,1,0.5519653793890029,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,25,0,25,0,,,,,,noils,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.6789687133859843,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,26,0,26,0,,,,,,hatred,w,g,upper,,,,,,,4,nw,LoDemTar,None,g,1,0.8746243061032146,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,27,0,27,0,,,,,,theery,nw,h,upper,,,,,,,4,w,LoDemTar,None,h,1,0.621881986502558,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,28,0,28,0,,,,,,geissue,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.6193847402464598,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,29,0,29,0,,,,,,mamps,nw,h,upper,,,,,,,4,nw,LoDemTar,None,h,1,0.648813379695639,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,37,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,38,0,38,0,0,0,0,0,,,,,,fallacy,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,1.0602326453663409,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
,,,,,,,,,,,,,,,,,,,,38,0,38,0,1,0,1,0,,,,,,forgery,w,g,upper,,,,,,,3,w,LoDemNoTar,None,g,1,0.8178507692646235,None,,,,,,,,,,,,,,,,,,,301,2023-11-09_16h34.04.648,leap3,2022.2.5,60.06600144450393,
